movieId,genreId
6993,Q1054574
6994,Q188473
6994,Q157443
6995,Q188473
6995,Q157443
6995,Q157394
6996,Q188473
6996,Q471839
6997,Q959790
6997,Q130232
6998,Q130232
6999,Q157443
6999,Q1054574
7000,Q188473
7000,Q319221
7000,Q157443
7001,Q200092
7001,Q1200678
7001,Q471839
7001,Q2484376
7002,Q130232
7003,Q157443
7003,Q130232
7003,Q1200678
7003,Q471839
7003,Q2484376
7004,Q188473
7004,Q157443
7004,Q959790
7004,Q2484376
7005,Q157443
7006,Q1200678
7006,Q2484376
7007,Q188473
7007,Q157443
7007,Q959790
7007,Q130232
7007,Q2484376
7008,Q130232
7008,Q1054574
7009,Q130232
7010,Q130232
7010,Q1054574
7011,Q157443
7011,Q959790
7011,Q130232
7012,Q157443
7012,Q157394
7013,Q130232
7013,Q185867
7013,Q2484376
7014,Q188473
7014,Q1054574
7015,Q157443
7015,Q1054574
7016,Q188473
7016,Q130232
7017,Q188473
7017,Q2484376
7018,Q959790
7018,Q130232
7018,Q2484376
7019,Q157443
7019,Q130232
7020,Q157443
7020,Q130232
7020,Q1054574
7021,Q157443
7021,Q959790
7022,Q188473
7022,Q130232
7022,Q200092
7022,Q2484376
7023,Q157443
7023,Q130232
7023,Q1054574
7024,Q130232
7025,Q130232
7025,Q369747
7026,Q157443
7027,Q188473
7027,Q172980
7028,Q157443
7028,Q959790
7029,Q200092
7029,Q2484376
7030,Q130232
7031,Q188473
7031,Q959790
7031,Q130232
7031,Q2484376
7032,Q130232
7032,Q1054574
7032,Q2484376
7033,Q157443
7033,Q1054574
7034,Q130232
7034,Q1054574
7035,Q188473
7035,Q1054574
7036,Q157443
7036,Q157394
7037,Q157443
7037,Q130232
7038,Q130232
7038,Q1054574
7039,Q959790
7039,Q1200678
7039,Q2484376
7040,Q188473
7040,Q959790
7040,Q130232
7040,Q2484376
7041,Q157443
7041,Q959790
7042,Q130232
7042,Q1054574
7043,Q130232
7044,Q959790
7044,Q130232
7044,Q1200678
7044,Q1054574
7044,Q2484376
7045,Q2143665
7045,Q157394
7046,Q157443
7046,Q157394
7046,Q200092
7046,Q2484376
7047,Q188473
7047,Q959790
7047,Q130232
7048,Q188473
7048,Q319221
7048,Q157443
7048,Q959790
7049,Q157443
7049,Q842256
7049,Q1054574
7050,Q157443
7050,Q842256
7050,Q1054574
7051,Q157443
7052,Q130232
7053,Q157443
7053,Q842256
7053,Q1054574
7054,Q130232
7055,Q157443
7055,Q842256
7055,Q1054574
7056,Q188473
7056,Q959790
7056,Q130232
7057,Q157443
7057,Q157394
7057,Q1054574
7058,Q157443
7059,Q2143665
7059,Q130232
7060,Q130232
7060,Q842256
7061,Q130232
7061,Q1054574
7062,Q130232
7063,Q319221
7063,Q130232
7064,Q130232
7064,Q157394
7065,Q130232
7065,Q369747
7066,Q130232
7067,Q157443
7067,Q130232
7067,Q157394
7067,Q1054574
7068,Q130232
7068,Q1200678
7068,Q1054574
7069,Q130232
7070,Q188473
7070,Q319221
7070,Q172980
7071,Q130232
7072,Q188473
7072,Q130232
7072,Q1054574
7072,Q172980
7073,Q157443
7073,Q959790
7073,Q1200678
7074,Q157443
7075,Q319221
7075,Q157443
7075,Q842256
7076,Q188473
7076,Q959790
7076,Q130232
7076,Q2484376
7077,Q130232
7077,Q1054574
7078,Q130232
7079,Q130232
7080,Q130232
7080,Q842256
7080,Q1054574
7081,Q157443
7082,Q157443
7082,Q1054574
7083,Q130232
7084,Q157443
7084,Q1054574
7085,Q157443
7085,Q1054574
7086,Q157443
7086,Q130232
7087,Q319221
7087,Q130232
7088,Q130232
7088,Q1054574
7089,Q157443
7089,Q130232
7090,Q188473
7090,Q319221
7090,Q130232
7091,Q157443
7092,Q130232
7092,Q1054574
7093,Q157443
7094,Q130232
7094,Q1054574
7094,Q2484376
7095,Q130232
7096,Q93204
7097,Q157443
7097,Q130232
7098,Q130232
7098,Q2484376
7099,Q319221
7099,Q202866
7099,Q130232
7099,Q157394
7099,Q471839
7100,Q130232
7101,Q157443
7101,Q1054574
7102,Q157443
7102,Q959790
7102,Q130232
7103,Q157443
7104,Q157443
7104,Q369747
7105,Q130232
7106,Q130232
7106,Q369747
7107,Q157443
7107,Q2484376
7108,Q188473
7108,Q959790
7108,Q130232
7109,Q130232
7109,Q1054574
7110,Q130232
7110,Q2484376
7111,Q130232
7111,Q1054574
7112,Q959790
7112,Q130232
7113,Q188473
7113,Q319221
7114,Q130232
7114,Q200092
7114,Q2484376
7115,Q200092
7115,Q1200678
7115,Q2484376
7116,Q200092
7116,Q1200678
7116,Q2484376
7117,Q157443
7117,Q200092
7118,Q202866
7118,Q130232
7118,Q471839
7118,Q369747
7119,Q157443
7120,Q200092
7121,Q157443
7121,Q1054574
7122,Q157443
7122,Q130232
7122,Q369747
7123,Q130232
7123,Q157394
7123,Q1200678
7123,Q471839
7124,Q93204
7125,Q130232
7126,Q157443
7126,Q959790
7126,Q130232
7126,Q185867
7126,Q842256
7127,Q188473
7127,Q130232
7127,Q2484376
7128,Q471839
7129,Q157443
7129,Q130232
7129,Q1054574
7130,Q130232
7131,Q130232
7132,Q157443
7132,Q842256
7132,Q1054574
7133,Q188473
7133,Q319221
7133,Q471839
7134,Q130232
7134,Q2484376
7135,Q959790
7135,Q130232
7135,Q1054574
7135,Q2484376
7136,Q157443
7136,Q130232
7136,Q1054574
7137,Q157443
7137,Q130232
7137,Q1054574
7138,Q188473
7138,Q130232
7139,Q130232
7139,Q1054574
7142,Q130232
7142,Q1054574
7143,Q188473
7143,Q319221
7143,Q130232
7143,Q369747
7144,Q93204
7145,Q93204
7146,Q959790
7146,Q130232
7147,Q130232
7147,Q157394
7147,Q1054574
7148,Q130232
7148,Q1054574
7149,Q157443
7149,Q130232
7149,Q1054574
7150,Q157443
7151,Q130232
7151,Q1054574
7152,Q130232
7152,Q2484376
7153,Q188473
7153,Q319221
7153,Q130232
7153,Q157394
7154,Q130232
7154,Q1054574
7155,Q157443
7157,Q157443
7158,Q130232
7160,Q959790
7160,Q130232
7161,Q2143665
7161,Q157443
7162,Q130232
7162,Q1054574
7162,Q369747
7163,Q188473
7163,Q471839
7163,Q2484376
7164,Q188473
7164,Q319221
7164,Q2143665
7164,Q157394
7165,Q130232
7165,Q842256
7166,Q319221
7166,Q2143665
7166,Q130232
7167,Q130232
7168,Q130232
7169,Q157443
7169,Q1054574
7170,Q157443
7172,Q130232
7173,Q157443
7173,Q1054574
7174,Q202866
7174,Q2143665
7175,Q188473
7175,Q959790
7176,Q130232
7177,Q130232
7178,Q130232
7179,Q130232
7179,Q1054574
7180,Q959790
7180,Q130232
7180,Q2484376
7181,Q130232
7182,Q157443
7183,Q157443
7184,Q130232
7184,Q1054574
7185,Q157443
7185,Q471839
7186,Q157443
7186,Q1200678
7187,Q157443
7188,Q157443
7188,Q959790
7189,Q157443
7190,Q130232
7191,Q157443
7192,Q188473
7193,Q188473
7193,Q157443
7194,Q130232
7195,Q959790
7195,Q130232
7195,Q185867
7196,Q130232
7197,Q959790
7197,Q2484376
7198,Q157443
7198,Q959790
7198,Q130232
7198,Q1054574
7199,Q157443
7199,Q130232
7200,Q130232
7200,Q369747
7201,Q157443
7201,Q959790
7202,Q200092
7203,Q130232
7204,Q130232
7205,Q319221
7206,Q157443
7207,Q157443
7208,Q130232
7208,Q200092
7210,Q172980
7211,Q157443
7211,Q1054574
7212,Q157443
7212,Q1054574
7213,Q157443
7214,Q157443
7214,Q1054574
7214,Q369747
7215,Q319221
7215,Q130232
7215,Q1054574
7215,Q2484376
7215,Q369747
7216,Q959790
7216,Q130232
7216,Q185867
7216,Q2484376
7217,Q959790
7217,Q130232
7217,Q185867
7217,Q1054574
7217,Q2484376
7218,Q130232
7218,Q172980
7219,Q130232
7220,Q157443
7221,Q157443
7221,Q1054574
7222,Q157443
7222,Q130232
7223,Q130232
7223,Q185867
7223,Q1200678
7224,Q2143665
7224,Q130232
7225,Q93204
7226,Q959790
7226,Q130232
7226,Q2484376
7227,Q157443
7228,Q202866
7228,Q157443
7228,Q157394
7229,Q157443
7229,Q959790
7230,Q188473
7230,Q157443
7231,Q157443
7232,Q130232
7233,Q130232
7234,Q130232
7235,Q188473
7235,Q157443
7235,Q959790
7235,Q130232
7235,Q200092
7235,Q2484376
7236,Q471839
7237,Q130232
7237,Q1054574
7239,Q130232
7239,Q471839
7240,Q188473
7240,Q130232
7240,Q369747
7242,Q188473
7242,Q2484376
7243,Q130232
7244,Q200092
7244,Q471839
7245,Q200092
7245,Q2484376
7246,Q130232
7247,Q319221
7247,Q2143665
7247,Q157443
7247,Q157394
7247,Q842256
7248,Q188473
7248,Q319221
7248,Q130232
7248,Q369747
7249,Q157443
7250,Q157443
7251,Q130232
7252,Q157443
7252,Q471839
7253,Q157443
7253,Q1054574
7254,Q130232
7254,Q471839
7254,Q2484376
7255,Q157443
7255,Q1054574
7256,Q319221
7256,Q93204
7257,Q157443
7257,Q959790
7257,Q2484376
7258,Q157443
7258,Q959790
7259,Q130232
7259,Q842256
7260,Q157443
7260,Q130232
7260,Q1054574
7261,Q157443
7262,Q188473
7262,Q319221
7262,Q2143665
7262,Q157443
7262,Q959790
7263,Q130232
7264,Q157443
7264,Q1054574
7265,Q130232
7266,Q157443
7266,Q200092
7266,Q471839
7267,Q157443
7268,Q1054574
7268,Q2484376
7269,Q157443
7269,Q130232
7270,Q157443
7270,Q130232
7270,Q1054574
7271,Q130232
7272,Q188473
7272,Q959790
7272,Q130232
7273,Q959790
7273,Q130232
7274,Q157443
7275,Q157443
7276,Q130232
7277,Q130232
7278,Q157443
7278,Q130232
7279,Q2484376
7280,Q200092
7281,Q200092
7282,Q157443
7282,Q200092
7282,Q2484376
7283,Q130232
7284,Q188473
7284,Q959790
7284,Q2484376
7285,Q130232
7286,Q157443
7286,Q130232
7287,Q130232
7288,Q130232
7289,Q200092
7290,Q157443
7291,Q130232
7292,Q157443
7292,Q369747
7293,Q157443
7293,Q1054574
7294,Q157443
7295,Q959790
7295,Q130232
7296,Q157443
7297,Q157443
7297,Q130232
7298,Q188473
7298,Q959790
7298,Q2484376
7299,Q130232
7300,Q188473
7300,Q130232
7302,Q188473
7302,Q319221
7302,Q157394
7303,Q130232
7303,Q369747
7304,Q202866
7304,Q157443
7304,Q157394
7304,Q842256
7305,Q959790
7305,Q130232
7305,Q1200678
7305,Q2484376
7306,Q157443
7306,Q959790
7306,Q1200678
7307,Q188473
7307,Q319221
7307,Q130232
7307,Q369747
7308,Q319221
7308,Q157443
7309,Q188473
7309,Q319221
7310,Q188473
7311,Q130232
7311,Q1054574
7312,Q157443
7312,Q130232
7313,Q188473
7313,Q319221
7314,Q130232
7314,Q471839
7315,Q157443
7315,Q130232
7316,Q157443
7317,Q319221
7317,Q157443
7318,Q130232
7319,Q157443
7319,Q200092
7320,Q1054574
7321,Q2484376
7322,Q130232
7323,Q157443
7323,Q130232
7324,Q319221
7324,Q130232
7325,Q188473
7325,Q157443
7325,Q959790
7325,Q2484376
7326,Q959790
7326,Q130232
7327,Q130232
7328,Q130232
7329,Q130232
7330,Q130232
7330,Q2484376
7331,Q130232
7331,Q2484376
7332,Q319221
7332,Q130232
7333,Q959790
7333,Q130232
7333,Q2484376
7334,Q157443
7334,Q130232
7335,Q185867
7336,Q130232
7336,Q369747
7337,Q130232
7338,Q130232
7338,Q369747
7339,Q130232
7339,Q1054574
7340,Q157443
7341,Q959790
7341,Q130232
7341,Q2484376
7342,Q200092
7343,Q93204
7344,Q157443
7344,Q959790
7345,Q188473
7345,Q319221
7345,Q2143665
7345,Q157443
7346,Q157443
7346,Q1054574
7347,Q1200678
7347,Q2484376
7348,Q2484376
7349,Q130232
7350,Q157443
7350,Q93204
7350,Q130232
7352,Q157443
7352,Q130232
7352,Q1054574
7353,Q157443
7354,Q157443
7354,Q130232
7354,Q1054574
7355,Q319221
7355,Q202866
7355,Q157443
7356,Q130232
7357,Q130232
7357,Q1054574
7358,Q93204
7359,Q157443
7360,Q188473
7360,Q130232
7360,Q200092
7360,Q2484376
7361,Q130232
7361,Q1054574
7361,Q471839
7362,Q959790
7362,Q130232
7362,Q2484376
7363,Q959790
7363,Q130232
7364,Q157443
7364,Q959790
7364,Q130232
7365,Q130232
7366,Q157443
7366,Q130232
7366,Q1054574
7367,Q157443
7367,Q959790
7368,Q959790
7368,Q130232
7368,Q2484376
7369,Q188473
7369,Q319221
7369,Q2143665
7369,Q157443
7369,Q1200678
7370,Q157443
7370,Q130232
7370,Q1054574
7371,Q130232
7371,Q1200678
7371,Q2484376
7372,Q130232
7373,Q188473
7373,Q319221
7373,Q157394
7373,Q200092
7374,Q202866
7374,Q2143665
7374,Q157443
7374,Q842256
7374,Q172980
7375,Q157443
7375,Q1054574
7376,Q188473
7377,Q959790
7377,Q130232
7378,Q157443
7379,Q130232
7379,Q369747
7379,Q172980
7380,Q157443
7380,Q157394
7380,Q1054574
7381,Q188473
7381,Q157443
7381,Q959790
7382,Q130232
7382,Q1200678
7382,Q2484376
7383,Q959790
7383,Q130232
7383,Q2484376
7384,Q130232
7385,Q130232
7385,Q200092
7386,Q319221
7386,Q130232
7387,Q188473
7387,Q130232
7387,Q200092
7388,Q130232
7389,Q319221
7389,Q157394
7390,Q130232
7390,Q842256
7391,Q157443
7392,Q172980
7393,Q157443
7393,Q1054574
7394,Q188473
7394,Q319221
7394,Q157443
7395,Q157443
7395,Q130232
7397,Q130232
7398,Q157443
7399,Q188473
7399,Q959790
7399,Q172980
7400,Q130232
7400,Q471839
7401,Q130232
7402,Q200092
7402,Q471839
7403,Q200092
7403,Q471839
7404,Q130232
7405,Q157443
7405,Q842256
7406,Q157443
7407,Q319221
7407,Q157443
7408,Q2143665
7408,Q157443
7408,Q157394
7409,Q188473
7409,Q157443
7409,Q959790
7410,Q188473
7410,Q2484376
7411,Q157443
7411,Q200092
7412,Q157443
7412,Q200092
7412,Q1200678
7413,Q200092
7413,Q1200678
7413,Q2484376
7414,Q157443
7414,Q130232
7415,Q157443
7415,Q959790
7415,Q130232
7415,Q1200678
7416,Q157443
7417,Q157443
7417,Q1054574
7418,Q93204
7419,Q157443
7419,Q2484376
7420,Q157443
7420,Q842256
7420,Q1054574
7422,Q157443
7422,Q130232
7422,Q1054574
7423,Q93204
7437,Q157443
7438,Q188473
7438,Q130232
7438,Q2484376
7439,Q188473
7439,Q959790
7439,Q2484376
7440,Q93204
7441,Q130232
7441,Q1054574
7442,Q959790
7442,Q130232
7442,Q2484376
7444,Q157443
7444,Q157394
7444,Q1054574
7445,Q188473
7445,Q959790
7445,Q130232
7445,Q1200678
7445,Q2484376
7446,Q202866
7446,Q2143665
7447,Q93204
7448,Q157443
7449,Q130232
7449,Q200092
7449,Q2484376
7450,Q157443
7450,Q1054574
7451,Q157443
7452,Q959790
7452,Q130232
7453,Q188473
7453,Q319221
7453,Q157443
7454,Q188473
7454,Q319221
7454,Q157394
7454,Q200092
7455,Q130232
7456,Q130232
7457,Q157443
7457,Q1054574
7458,Q188473
7458,Q319221
7458,Q130232
7458,Q369747
7459,Q959790
7459,Q130232
7460,Q157443
7460,Q130232
7461,Q130232
7461,Q1054574
7474,Q130232
7475,Q188473
7475,Q959790
7475,Q130232
7475,Q2484376
7477,Q200092
7477,Q2484376
7478,Q130232
7479,Q130232
7480,Q130232
7480,Q2484376
7480,Q369747
7481,Q319221
7481,Q130232
7481,Q471839
7482,Q188473
7482,Q959790
7483,Q188473
7483,Q959790
7483,Q130232
7483,Q1054574
7483,Q2484376
7485,Q157443
7487,Q130232
7488,Q93204
7489,Q157443
7489,Q130232
7491,Q319221
7492,Q130232
7492,Q200092
7493,Q130232
7521,Q959790
7521,Q1200678
7521,Q2484376
7523,Q959790
7523,Q130232
7523,Q2484376
7528,Q93204
7528,Q130232
7528,Q1054574
7537,Q93204
7541,Q157443
7541,Q1054574
7560,Q130232
7560,Q2484376
7560,Q369747
7561,Q157394
7561,Q200092
7561,Q2484376
7562,Q188473
7562,Q959790
7563,Q130232
7564,Q200092
7565,Q319221
7565,Q471839
7567,Q157443
7567,Q130232
7568,Q157443
7568,Q1054574
7569,Q188473
7569,Q319221
7569,Q471839
7569,Q2484376
7570,Q188473
7570,Q319221
7570,Q2484376
7571,Q959790
7571,Q130232
7571,Q185867
7571,Q2484376
7572,Q130232
7573,Q188473
7573,Q319221
7573,Q2484376
7574,Q130232
7577,Q157443
7577,Q157394
7577,Q842256
7577,Q1054574
7578,Q157443
7578,Q1054574
7579,Q157443
7579,Q130232
7579,Q1054574
7580,Q130232
7581,Q130232
7582,Q130232
7583,Q130232
7584,Q157443
7584,Q1054574
7585,Q130232
7585,Q1054574
7587,Q959790
7587,Q130232
7587,Q2484376
7613,Q130232
7614,Q842256
7614,Q1054574
7614,Q172980
7615,Q130232
7616,Q1200678
7616,Q2484376
7617,Q157443
7617,Q172980
7618,Q130232
7619,Q130232
7621,Q130232
7621,Q842256
7622,Q130232
7623,Q157443
7623,Q1054574
7624,Q130232
7625,Q130232
7626,Q157443
7626,Q959790
7626,Q157394
7627,Q157443
7636,Q200092
7636,Q2484376
7637,Q157443
7637,Q130232
7638,Q157443
7638,Q842256
7639,Q157443
7639,Q1054574
7645,Q157443
7645,Q130232
7647,Q157443
7648,Q130232
7650,Q200092
7657,Q188473
7657,Q157443
7657,Q157394
7657,Q200092
7675,Q157443
7675,Q157394
7697,Q157443
7697,Q1054574
7698,Q130232
7698,Q2484376
7699,Q93204
7700,Q188473
7700,Q319221
7700,Q130232
7700,Q2484376
7701,Q157443
7701,Q1054574
7702,Q130232
7703,Q130232
7703,Q1054574
7704,Q188473
7705,Q157443
7705,Q1054574
7707,Q157443
7707,Q130232
7707,Q1054574
7708,Q157443
7708,Q157394
7713,Q130232
7713,Q200092
7713,Q1054574
7713,Q2484376
7714,Q130232
7714,Q842256
7714,Q1054574
7716,Q157443
7720,Q188473
7720,Q319221
7720,Q157443
7720,Q1054574
7723,Q188473
7724,Q188473
7724,Q471839
7725,Q188473
7725,Q319221
7725,Q2484376
7726,Q157443
7726,Q1054574
7727,Q157443
7728,Q959790
7728,Q130232
7728,Q185867
7728,Q2484376
7730,Q157443
7730,Q130232
7738,Q157443
7738,Q130232
7738,Q1054574
7739,Q157443
7739,Q130232
7742,Q130232
7742,Q200092
7743,Q319221
7743,Q2143665
7743,Q471839
7745,Q130232
7748,Q959790
7748,Q130232
7750,Q157443
7751,Q130232
7752,Q157443
7752,Q1054574
7753,Q130232
7754,Q188473
7754,Q319221
7754,Q130232
7754,Q1054574
7757,Q188473
7757,Q319221
7757,Q157394
7758,Q157443
7758,Q130232
7758,Q842256
7759,Q130232
7761,Q130232
7763,Q130232
7763,Q1054574
7764,Q130232
7764,Q200092
7765,Q157443
7766,Q188473
7766,Q130232
7766,Q2484376
7766,Q369747
7767,Q130232
7768,Q959790
7768,Q130232
7768,Q1054574
7768,Q2484376
7769,Q188473
7769,Q130232
7769,Q369747
7770,Q319221
7771,Q319221
7771,Q130232
7772,Q185867
7772,Q2484376
7773,Q130232
7774,Q319221
7774,Q2143665
7775,Q130232
7781,Q157443
7782,Q188473
7782,Q130232
7783,Q157443
7783,Q130232
7784,Q200092
7784,Q471839
7784,Q2484376
7787,Q188473
7787,Q130232
7787,Q369747
7789,Q130232
7790,Q202866
7790,Q2143665
7790,Q157443
7791,Q959790
7791,Q2484376
7792,Q2484376
7802,Q188473
7802,Q319221
7802,Q959790
7802,Q2484376
7808,Q130232
7808,Q1054574
7809,Q130232
7809,Q1054574
7809,Q369747
7813,Q130232
7814,Q188473
7814,Q130232
7814,Q369747
7815,Q157443
7815,Q842256
7816,Q157443
7816,Q130232
7817,Q157394
7817,Q471839
7818,Q157443
7820,Q959790
7820,Q130232
7821,Q319221
7821,Q130232
7821,Q369747
7822,Q319221
7822,Q130232
7822,Q1054574
7824,Q130232
7824,Q1054574
7826,Q157443
7826,Q1054574
7826,Q2484376
7827,Q188473
7827,Q471839
7827,Q2484376
7828,Q130232
7828,Q369747
7831,Q157443
7831,Q959790
7831,Q130232
7831,Q1200678
7831,Q1054574
7832,Q157443
7832,Q959790
7832,Q1200678
7833,Q157443
7833,Q959790
7833,Q1200678
7834,Q157443
7834,Q959790
7834,Q1200678
7834,Q1054574
7835,Q157443
7835,Q959790
7835,Q130232
7835,Q842256
7835,Q1200678
7835,Q1054574
7837,Q130232
7837,Q1054574
7838,Q188473
7838,Q2484376
7839,Q157443
7840,Q319221
7840,Q157443
7840,Q369747
7845,Q157443
7845,Q200092
7845,Q471839
7846,Q157443
7846,Q200092
7846,Q471839
7847,Q2143665
7847,Q157394
7850,Q842256
7872,Q157443
7872,Q130232
7878,Q157443
7878,Q959790
7878,Q172980
7880,Q130232
7881,Q200092
7882,Q200092
7883,Q130232
7883,Q200092
7884,Q157443
7885,Q200092
7886,Q200092
7887,Q157443
7888,Q157443
7888,Q842256
7889,Q172980
7890,Q959790
7890,Q130232
7890,Q172980
7891,Q130232
7891,Q200092
7891,Q471839
7892,Q188473
7893,Q188473
7893,Q959790
7893,Q130232
7894,Q188473
7894,Q172980
7895,Q959790
7895,Q130232
7895,Q2484376
7896,Q319221
7896,Q130232
7896,Q172980
7897,Q157443
7897,Q172980
7898,Q157443
7898,Q130232
7898,Q172980
7899,Q188473
7900,Q130232
7900,Q200092
7900,Q471839
7901,Q200092
7912,Q130232
7912,Q2484376
7913,Q200092
7915,Q188473
7915,Q319221
7915,Q157443
7916,Q157443
7917,Q130232
7917,Q200092
7917,Q471839
7918,Q130232
7919,Q130232
7919,Q185867
7920,Q157443
7920,Q959790
7921,Q200092
7922,Q959790
7922,Q130232
7923,Q188473
7923,Q130232
7924,Q130232
7924,Q185867
7924,Q2484376
7925,Q188473
7925,Q319221
7926,Q959790
7926,Q130232
7926,Q185867
7926,Q2484376
7928,Q130232
7930,Q200092
7930,Q1200678
7930,Q2484376
7931,Q157443
7933,Q157443
7934,Q157443
7935,Q130232
7935,Q157394
7935,Q200092
7935,Q1200678
7936,Q130232
7936,Q369747
7937,Q130232
7938,Q130232
7939,Q130232
7940,Q130232
7941,Q157443
7941,Q1054574
7942,Q130232
7942,Q1054574
7943,Q959790
7943,Q185867
7944,Q130232
7944,Q2484376
7945,Q130232
7946,Q130232
7947,Q130232
7948,Q157443
7948,Q130232
7949,Q130232
7950,Q130232
7951,Q157394
7951,Q200092
7954,Q200092
7958,Q959790
7958,Q130232
7959,Q130232
7976,Q130232
7980,Q188473
7980,Q130232
7980,Q369747
7981,Q959790
7981,Q130232
7981,Q2484376
7983,Q157443
7984,Q200092
7984,Q471839
7985,Q2143665
7985,Q157443
7985,Q157394
7986,Q471839
7987,Q200092
7988,Q157443
7988,Q471839
7989,Q471839
7990,Q157443
7990,Q842256
7991,Q188473
7991,Q471839
7992,Q130232
7993,Q157443
7993,Q200092
7994,Q200092
7995,Q188473
7995,Q130232
8003,Q130232
8003,Q200092
8004,Q200092
8004,Q471839
8007,Q130232
8007,Q842256
8007,Q1054574
8008,Q157394
8008,Q842256
8008,Q1054574
8009,Q130232
8010,Q130232
8012,Q157443
8012,Q130232
8013,Q157443
8013,Q1054574
8014,Q130232
8015,Q319221
8015,Q202866
8015,Q2143665
8015,Q157394
8016,Q188473
8016,Q959790
8016,Q130232
8016,Q2484376
8017,Q959790
8017,Q130232
8017,Q2484376
8019,Q130232
8019,Q200092
8019,Q1200678
8019,Q2484376
8024,Q157443
8024,Q130232
8024,Q1054574
8025,Q130232
8033,Q157443
8033,Q959790
8033,Q1054574
8035,Q959790
8035,Q200092
8035,Q2484376
8037,Q188473
8037,Q157443
8037,Q959790
8038,Q130232
8039,Q157443
8039,Q172980
8040,Q157443
8041,Q157443
8042,Q959790
8042,Q130232
8043,Q157443
8043,Q130232
8044,Q959790
8044,Q130232
8044,Q185867
8045,Q188473
8045,Q130232
8045,Q369747
8055,Q200092
8055,Q1200678
8055,Q2484376
8056,Q959790
8056,Q130232
8056,Q1200678
8057,Q130232
8062,Q130232
8062,Q200092
8062,Q2484376
8063,Q130232
8068,Q130232
8069,Q130232
8069,Q1054574
8069,Q172980
8070,Q130232
8092,Q130232
8092,Q200092
8092,Q471839
8093,Q188473
8093,Q130232
8093,Q1054574
8093,Q2484376
8094,Q130232
8094,Q2484376
8094,Q172980
8095,Q2484376
8117,Q188473
8117,Q157443
8118,Q188473
8118,Q319221
8118,Q2484376
8118,Q369747
8119,Q130232
8120,Q157443
8120,Q130232
8121,Q157443
8122,Q188473
8122,Q471839
8123,Q157443
8123,Q130232
8124,Q157443
8124,Q130232
8125,Q130232
8125,Q1054574
8126,Q130232
8127,Q157443
8128,Q130232
8129,Q93204
8130,Q93204
8131,Q157443
8131,Q1054574
8132,Q188473
8132,Q130232
8133,Q130232
8134,Q202866
8134,Q471839
8136,Q959790
8136,Q200092
8136,Q471839
8137,Q200092
8137,Q471839
8138,Q200092
8138,Q471839
8139,Q200092
8139,Q2484376
8140,Q130232
8140,Q369747
8141,Q319221
8141,Q130232
8142,Q188473
8142,Q959790
8143,Q130232
8147,Q130232
8147,Q471839
8148,Q202866
8148,Q157394
8149,Q319221
8149,Q471839
8153,Q130232
8154,Q130232
8157,Q202866
8157,Q157394
8157,Q2484376
8158,Q959790
8158,Q130232
8167,Q188473
8167,Q319221
8167,Q1054574
8168,Q200092
8168,Q2484376
8169,Q2143665
8169,Q157443
8169,Q157394
8169,Q471839
8183,Q157443
8183,Q130232
8187,Q157443
8187,Q842256
8188,Q130232
8189,Q157443
8190,Q157443
8190,Q130232
8190,Q369747
8191,Q130232
8194,Q130232
8195,Q130232
8195,Q1200678
8195,Q1054574
8196,Q157443
8196,Q200092
8197,Q130232
8197,Q1054574
8197,Q369747
8198,Q959790
8198,Q200092
8198,Q1200678
8198,Q2484376
8199,Q130232
8199,Q2484376
8201,Q130232
8202,Q157443
8202,Q130232
8202,Q1054574
8203,Q130232
8206,Q200092
8207,Q959790
8207,Q2484376
8208,Q130232
8220,Q959790
8220,Q200092
8220,Q471839
8221,Q319221
8221,Q2143665
8221,Q130232
8222,Q130232
8222,Q200092
8222,Q1200678
8222,Q2484376
8225,Q200092
8227,Q319221
8227,Q369747
8227,Q172980
8232,Q157443
8232,Q130232
8235,Q188473
8235,Q157443
8235,Q1054574
8236,Q130232
8236,Q185867
8237,Q130232
8237,Q369747
8239,Q157443
8239,Q130232
8240,Q130232
8241,Q188473
8241,Q157443
8241,Q2484376
8252,Q157443
8252,Q130232
8253,Q188473
8253,Q319221
8253,Q202866
8253,Q157443
8253,Q959790
8253,Q1200678
8254,Q157443
8254,Q130232
8254,Q157394
8254,Q1054574
8255,Q959790
8255,Q1200678
8255,Q2484376
8256,Q130232
8256,Q1054574
8257,Q188473
8257,Q130232
8257,Q369747
8258,Q188473
8258,Q157443
8258,Q200092
8259,Q188473
8259,Q157443
8261,Q130232
8262,Q130232
8263,Q157443
8263,Q842256
8263,Q1054574
8265,Q130232
8265,Q200092
8265,Q1200678
8265,Q2484376
8266,Q130232
8266,Q842256
8267,Q130232
8268,Q188473
8268,Q2484376
8269,Q157443
8270,Q157443
8270,Q130232
8270,Q1054574
8272,Q130232
8273,Q157443
8273,Q130232
8273,Q1054574
8275,Q157443
8290,Q188473
8290,Q959790
8292,Q959790
8292,Q130232
8292,Q1054574
8293,Q157443
8293,Q130232
8294,Q157443
8294,Q130232
8294,Q1054574
8295,Q319221
8295,Q1200678
8295,Q2484376
8302,Q157443
8302,Q130232
8302,Q1054574
8327,Q130232
8327,Q1054574
8329,Q130232
8329,Q369747
8330,Q157443
8330,Q130232
8330,Q2484376
8331,Q157443
8332,Q130232
8334,Q172980
8335,Q130232
8337,Q130232
8337,Q369747
8338,Q130232
8339,Q319221
8339,Q130232
8340,Q130232
8340,Q2484376
8341,Q319221
8341,Q959790
