movieId,countryId
6368,Q30
6369,Q30
6370,Q142
6370,Q29
6371,Q17
6373,Q30
6374,Q30
6374,Q183
6374,Q16
6376,Q38
6376,Q142
6377,Q30
6377,Q17
6378,Q30
6378,Q38
6378,Q145
6378,Q183
6379,Q183
6379,Q30
6381,Q155
6381,Q38
6382,Q148
6382,Q884
6383,Q30
6383,Q183
6384,Q183
6384,Q30
6385,Q664
6385,Q183
6386,Q30
6387,Q8646
6388,Q145
6388,Q16
6390,Q30
6391,Q30
6392,Q30
6392,Q96
6393,Q142
6394,Q30
6395,Q30
6396,Q30
6396,Q27
6397,Q142
6398,Q30
6401,Q30
6401,Q96
6402,Q408
6403,Q30
6404,Q38
6405,Q145
6405,Q30
6406,Q38
6406,Q30
6407,Q30
6409,Q30
6410,Q30
6411,Q30
6412,Q30
6413,Q30
6414,Q30
6415,Q38
6416,Q30
6417,Q30
6419,Q145
6419,Q30
6419,Q16
6420,Q30
6421,Q30
6422,Q30
6423,Q30
6424,Q30
6425,Q30
6426,Q30
6427,Q145
6428,Q96
6428,Q30
6429,Q30
6431,Q30
6432,Q30
6434,Q30
6435,Q30
6436,Q30
6437,Q30
6438,Q145
6438,Q30
6439,Q30
6440,Q145
6440,Q30
6441,Q145
6442,Q29
6442,Q45
6442,Q142
6443,Q30
6445,Q30
6446,Q30
6447,Q30
6448,Q30
6449,Q30
6450,Q30
6451,Q30
6452,Q30
6453,Q145
6454,Q30
6455,Q30
6456,Q142
6456,Q38
6457,Q145
6457,Q30
6458,Q145
6459,Q30
6460,Q142
6460,Q38
6460,Q713750
6461,Q30
6462,Q30
6463,Q30
6464,Q30
6465,Q145
6466,Q30
6466,Q145
6467,Q142
6468,Q30
6470,Q30
6471,Q145
6472,Q30
6473,Q145
6473,Q30
6474,Q38
6474,Q142
6474,Q183
6474,Q39
6475,Q30
6476,Q30
6477,Q30
6478,Q30
6479,Q30
6480,Q30
6481,Q30
6482,Q30
6483,Q30
6484,Q30
6485,Q30
6485,Q145
6486,Q408
6486,Q145
6487,Q145
6487,Q183
6488,Q142
6488,Q145
6489,Q30
6490,Q30
6491,Q30
6491,Q29
6491,Q408
6492,Q159
6492,Q142
6492,Q183
6493,Q30
6494,Q30
6495,Q30
6496,Q29
6497,Q142
6497,Q30
6498,Q145
6499,Q30
6500,Q145
6501,Q408
6502,Q145
6503,Q30
6504,Q38
6505,Q30
6505,Q145
6506,Q8646
6506,Q142
6507,Q30
6508,Q408
6510,Q30
6511,Q30
6512,Q145
6512,Q36704
6513,Q30
6514,Q30
6515,Q30
6516,Q30
6517,Q30
6518,Q30
6519,Q30
6520,Q145
6521,Q30
6522,Q30
6523,Q30
6523,Q17
6524,Q41
6525,Q30
6526,Q17
6527,Q30
6528,Q30
6529,Q30
6530,Q142
6531,Q142
6531,Q145
6532,Q30
6533,Q30
6534,Q30
6535,Q30
6536,Q30
6536,Q16
6537,Q30
6537,Q183
6537,Q145
6538,Q142
6538,Q145
6539,Q30
6540,Q155
6540,Q142
6541,Q30
6541,Q183
6541,Q213
6541,Q145
6543,Q801
6544,Q142
6545,Q145
6546,Q29
6547,Q30
6548,Q30
6549,Q30
6550,Q145
6550,Q142
6551,Q30
6552,Q145
6553,Q38
6554,Q408
6555,Q142
6555,Q31
6556,Q17
6557,Q30
6557,Q17
6558,Q30
6559,Q30
6560,Q30
6561,Q145
6562,Q30
6563,Q145
6563,Q30
6564,Q30
6564,Q183
6564,Q17
6564,Q145
6564,Q8646
6565,Q30
6566,Q30
6567,Q145
6567,Q183
6568,Q30
6569,Q145
6569,Q38
6570,Q96
6570,Q29
6570,Q30
6571,Q29
6571,Q142
6571,Q38
6572,Q30
6573,Q30
6573,Q38
6574,Q30
6575,Q30
6576,Q145
6576,Q30
6577,Q30
6578,Q30
6579,Q30
6580,Q155
6581,Q145
6581,Q30
6582,Q30
6582,Q96
6583,Q408
6583,Q30
6584,Q17
6584,Q30
6585,Q30
6586,Q30
6586,Q183
6587,Q30
6588,Q142
6588,Q145
6589,Q30
6590,Q30
6590,Q145
6591,Q145
6591,Q27
6592,Q30
6593,Q30
6594,Q142
6595,Q30
6596,Q30
6597,Q17
6598,Q30
6599,Q38
6600,Q30
6601,Q30
6602,Q30
6603,Q30
6604,Q38
6605,Q30
6606,Q30
6607,Q30
6608,Q30
6609,Q38
6609,Q142
6610,Q30
6611,Q38
6613,Q30
6614,Q30
6615,Q16
6615,Q30
6616,Q30
6617,Q30
6618,Q8646
6618,Q148
6619,Q30
6620,Q30
6621,Q30
6622,Q142
6622,Q31
6622,Q29
6622,Q39
6623,Q30
6624,Q30
6624,Q16
6625,Q30
6626,Q30
6627,Q30
6628,Q30
6629,Q30
6630,Q30
6630,Q145
6631,Q30
6632,Q16
6633,Q55
6633,Q145
6633,Q35
6633,Q142
6633,Q183
6634,Q29
6635,Q145
6636,Q30
6637,Q30
6638,Q30
6639,Q30
6640,Q30
6641,Q142
6641,Q40
6641,Q218
6641,Q183
6642,Q30
6643,Q17
6644,Q142
6645,Q30
6646,Q30
6647,Q30
6648,Q884
6649,Q145
6650,Q145
6651,Q30
6652,Q30
6653,Q145
6654,Q17
6655,Q17
6656,Q30
6657,Q30
6658,Q30
6659,Q30
6660,Q145
6662,Q30
6662,Q145
6663,Q145
6663,Q30
6664,Q30
6665,Q145
6666,Q142
6666,Q38
6666,Q29
6667,Q30
6668,Q148
6669,Q17
6670,Q30
6671,Q145
6671,Q408
6671,Q664
6671,Q30
6673,Q29
6673,Q38
6675,Q142
6675,Q29
6677,Q215
6677,Q30
6678,Q30
6678,Q183
6679,Q30
6680,Q30
6681,Q145
6682,Q668
6682,Q16
6683,Q16
6683,Q668
6684,Q38
6684,Q142
6685,Q183
6685,Q30
6686,Q8646
6686,Q30
6687,Q30
6688,Q213
6689,Q30
6690,Q29
6690,Q142
6690,Q38
6690,Q96
6691,Q145
6691,Q183
6691,Q38
6691,Q221
6692,Q30
6693,Q39
6693,Q30
6693,Q183
6694,Q414
6694,Q55
6695,Q30
6696,Q16
6697,Q30
6698,Q30
6699,Q145
6699,Q183
6700,Q29
6701,Q30
6702,Q30
6703,Q183
6703,Q30
6704,Q30
6705,Q30
6706,Q142
6706,Q145
6706,Q183
6706,Q40
6707,Q30
6708,Q30
6708,Q145
6709,Q30
6710,Q30
6711,Q30
6711,Q17
6712,Q30
6713,Q17
6714,Q8646
6715,Q30
6716,Q30
6717,Q183
6718,Q30
6719,Q30
6720,Q30
6721,Q8646
6722,Q8646
6723,Q8646
6724,Q30
6725,Q30
6725,Q145
6725,Q713750
6726,Q34
6726,Q183
6726,Q35
6727,Q30
6728,Q30
6729,Q145
6729,Q30
6730,Q30
6730,Q145
6731,Q30
6732,Q30
6733,Q142
6733,Q45
6734,Q30
6734,Q142
6735,Q30
6736,Q145
6737,Q30
6739,Q30
6740,Q30
6741,Q30
6743,Q30
6743,Q145
6744,Q30
6745,Q408
6745,Q30
6746,Q30
6747,Q30
6748,Q16
6749,Q30
6750,Q30
6750,Q142
6750,Q145
6751,Q30
6751,Q145
6751,Q16
6752,Q30
6753,Q30
6754,Q30
6754,Q145
6754,Q183
6754,Q28
6755,Q30
6756,Q30
6756,Q96
6757,Q142
6757,Q96
6758,Q739
6760,Q145
6761,Q30
6762,Q801
6763,Q183
6763,Q30
6764,Q30
6765,Q30
6765,Q38
6766,Q30
6767,Q183
6767,Q16
6767,Q30
6768,Q183
6768,Q30
6768,Q213
6768,Q38
6769,Q16
6770,Q29
6770,Q16
6771,Q30
6773,Q142
6773,Q31
6773,Q16
6773,Q145
6773,Q211
6773,Q30
6774,Q16
6775,Q30
6776,Q668
6776,Q30
6777,Q30
6778,Q39
6778,Q43
6778,Q145
6778,Q142
6779,Q30
6780,Q145
6780,Q17
6780,Q30
6781,Q108527339
6781,Q33946
6783,Q142
6784,Q145
6784,Q30
6785,Q30
6786,Q155
6786,Q30
6787,Q30
6788,Q30
6789,Q142
6789,Q29
6789,Q38
6790,Q17
6790,Q36
6791,Q35
6792,Q159
6792,Q142
6792,Q38
6792,Q213
6793,Q30
6794,Q30
6795,Q30
6796,Q30
6797,Q30
6798,Q145
6798,Q30
6799,Q30
6800,Q30
6800,Q801
6801,Q29
6802,Q30
6803,Q38
6803,Q39
6804,Q30
6805,Q142
6805,Q16
6805,Q30
6805,Q17
6806,Q8646
6806,Q148
6807,Q145
6808,Q145
6808,Q30
6809,Q30
6810,Q30
6811,Q30
6812,Q30
6813,Q30
6814,Q30
6815,Q30
6816,Q30
6817,Q30
6819,Q145
6819,Q30
6820,Q16
6821,Q30
6822,Q30
6823,Q145
6824,Q145
6824,Q17
6824,Q30
6825,Q30
6826,Q30
6827,Q30
6828,Q142
6829,Q30
6830,Q30
6831,Q30
6832,Q30
6833,Q30
6834,Q30
6835,Q38
6835,Q713750
6836,Q30
6837,Q30
6838,Q30
6839,Q16
6839,Q30
6840,Q30
6841,Q30
6842,Q145
6843,Q145
6843,Q30
6844,Q145
6844,Q30
6845,Q30
6846,Q30
6847,Q30
6848,Q30
6849,Q145
6850,Q30
6851,Q30
6852,Q30
6853,Q30
6854,Q145
6854,Q30
6855,Q142
6856,Q30
6857,Q17
6858,Q36
6859,Q30
6860,Q30
6861,Q30
6862,Q30
6863,Q30
6863,Q183
6865,Q16
6865,Q30
6866,Q145
6867,Q30
6868,Q30
6868,Q16
6869,Q155
6870,Q30
6870,Q408
6871,Q30
6872,Q183
6872,Q16
6872,Q30
6873,Q30
6874,Q30
6875,Q30
6876,Q142
6877,Q30
6878,Q142
6879,Q30
6880,Q30
6881,Q30
6882,Q17
6883,Q145
6884,Q27
6884,Q145
6884,Q30
6886,Q183
6886,Q30
6887,Q30
6888,Q30
6888,Q16
6889,Q30
6889,Q17
6890,Q30
6891,Q30
6892,Q30
6893,Q145
6894,Q30
6895,Q30
6897,Q30
6898,Q145
6898,Q183
6898,Q29
6899,Q30
6899,Q258
6900,Q30
6901,Q30
6902,Q16
6902,Q30
6903,Q30
6905,Q30
6906,Q30
6907,Q30
6908,Q96
6908,Q30
6910,Q145
6911,Q30
6912,Q30
6913,Q145
6914,Q145
6916,Q30
6917,Q30
6917,Q145
6918,Q668
6919,Q30
6920,Q142
6920,Q38
6921,Q36
6923,Q30
6924,Q30
6925,Q30
6926,Q30
6927,Q183
6927,Q30
6928,Q30
6929,Q30
6931,Q30
6932,Q30
6932,Q16
6933,Q30
6934,Q30
6934,Q408
6936,Q30
6937,Q30
6939,Q183
6939,Q28
6940,Q142
6942,Q145
6942,Q142
6942,Q30
6943,Q142
6944,Q30
6945,Q30
6946,Q183
6946,Q30
6947,Q30
6949,Q30
6950,Q30
6951,Q30
6951,Q16
6952,Q30
6952,Q142
6952,Q16
6952,Q29
6953,Q30
6954,Q16
6954,Q142
6955,Q30
6956,Q22502
6956,Q142
6957,Q183
6957,Q30
6958,Q30
6959,Q30
6960,Q31
6960,Q142
6961,Q145
6961,Q142
6962,Q30
6965,Q30
6966,Q30
6967,Q145
6968,Q145
6968,Q17
6969,Q142
6970,Q30
6971,Q35
6971,Q34
6971,Q142
6971,Q183
6971,Q39
6972,Q30
6973,Q30
6974,Q30
6975,Q40
6976,Q145
6977,Q30
6978,Q30
6979,Q30
6980,Q30
6981,Q35
6982,Q142
6983,Q30
6984,Q30
6986,Q30
6987,Q183
6988,Q30
6989,Q30
6990,Q145
6991,Q145
6991,Q30
6992,Q30
6993,Q30
6994,Q30
6995,Q30
6996,Q145
6996,Q142
6996,Q414
6996,Q30
6997,Q30
6998,Q38
6998,Q30
6999,Q30
7000,Q30
7001,Q30
7002,Q30
7003,Q142
7003,Q30
7004,Q30
7005,Q30
7006,Q30
7006,Q183
7006,Q16
7007,Q30
7008,Q38
7008,Q142
7009,Q30
7009,Q408
7010,Q142
7010,Q145
7011,Q29
7012,Q30
7013,Q30
7014,Q30
7015,Q30
7016,Q30
7017,Q30
7018,Q30
7019,Q30
7020,Q408
7021,Q30
7022,Q17
7023,Q22502
7023,Q30
7024,Q38
7024,Q142
7025,Q30
7026,Q30
7027,Q30
7028,Q30
7029,Q16
7030,Q30
7031,Q30
7032,Q96
7032,Q30
7033,Q30
7034,Q34
7034,Q35
7035,Q30
7036,Q30
7037,Q29
7037,Q142
7038,Q30
7039,Q30
7040,Q30
7041,Q30
7042,Q142
7043,Q142
7044,Q30
7045,Q145
7045,Q30
7046,Q30
7047,Q30
7048,Q30
7049,Q30
7050,Q30
7051,Q30
7051,Q142
7052,Q30
7053,Q30
7054,Q30
7055,Q30
7056,Q30
7057,Q30
7058,Q30
7059,Q30
7060,Q30
7061,Q30
7062,Q30
7063,Q713750
7063,Q96
7064,Q142
7065,Q30
7066,Q148
7066,Q8646
7067,Q38
7067,Q142
7068,Q142
7068,Q38
7069,Q145
7069,Q30
7070,Q30
7071,Q30
7072,Q30
7073,Q145
7073,Q30
7074,Q30
7075,Q30
7076,Q30
7077,Q30
7078,Q30
7079,Q30
7080,Q30
7081,Q30
7082,Q30
7083,Q30
7084,Q30
7085,Q30
7086,Q145
7087,Q145
7087,Q30
7088,Q155
7088,Q142
7088,Q38
7089,Q38
7089,Q142
7090,Q8646
7090,Q148
7091,Q30
7092,Q30
7093,Q30
7094,Q30
7095,Q30
7096,Q183
7096,Q33
7096,Q145
7096,Q16
7097,Q142
7098,Q145
7099,Q17
7100,Q30
7101,Q30
7102,Q30
7103,Q30
7104,Q30
7105,Q145
7105,Q30
7106,Q392864
7106,Q142
7106,Q713750
7106,Q39
7107,Q30
7108,Q8646
7109,Q38
7109,Q142
7109,Q183
7110,Q17
7111,Q145
7111,Q30
7112,Q145
7113,Q96
7113,Q29
7113,Q30
7113,Q145
7114,Q145
7114,Q30
7115,Q38
7116,Q142
7117,Q30
7118,Q17
7119,Q30
7120,Q30
7121,Q30
7122,Q142
7122,Q38
7123,Q16
7123,Q145
7123,Q17
7124,Q16
7125,Q30
7126,Q30
7127,Q30
7128,Q145
7129,Q145
7129,Q30
7130,Q145
7131,Q30
7132,Q30
7133,Q30
7134,Q35
7135,Q142
7136,Q142
7137,Q30
7138,Q414
7138,Q298
7138,Q142
7138,Q55
7139,Q27
7139,Q145
7139,Q30
7142,Q30
7143,Q30
7143,Q664
7143,Q17
7144,Q183
7144,Q39
7145,Q30
7145,Q16
7145,Q183
7145,Q145
7146,Q30
7147,Q30
7148,Q30
7149,Q30
7150,Q30
7151,Q145
7151,Q32
7151,Q142
7151,Q31
7151,Q30
7152,Q16
7152,Q142
7152,Q145
7153,Q664
7153,Q30
7154,Q30
7155,Q145
7155,Q30
7157,Q30
7158,Q30
7160,Q30
7160,Q183
7161,Q30
7162,Q30
7162,Q38
7162,Q218
7162,Q145
7163,Q30
7163,Q16
7164,Q145
7164,Q30
7164,Q408
7164,Q664
7165,Q30
7165,Q183
7165,Q145
7166,Q30
7167,Q408
7168,Q142
7169,Q30
7169,Q145
7169,Q213
7169,Q38
7170,Q30
7172,Q43
7173,Q30
7174,Q30
7174,Q928
7175,Q30
7176,Q794
7177,Q889
7177,Q27
7177,Q17
7177,Q55
7177,Q794
7178,Q30
7179,Q145
7179,Q30
7180,Q30
7181,Q30
7182,Q30
7183,Q145
7184,Q30
7185,Q30
7186,Q30
7186,Q183
7187,Q30
7188,Q145
7189,Q30
7190,Q145
7190,Q30
7191,Q145
7191,Q30
7192,Q142
7192,Q30
7193,Q30
7194,Q145
7194,Q30
7195,Q30
7196,Q30
7197,Q145
7197,Q30
7198,Q30
7199,Q30
7200,Q30
7201,Q145
7201,Q16
7202,Q29
7203,Q145
7204,Q30
7205,Q30
7206,Q142
7206,Q38
7207,Q30
7208,Q30
7210,Q30
7211,Q30
7212,Q30
7213,Q30
7214,Q30
7215,Q30
7216,Q30
7217,Q30
7218,Q30
7219,Q30
7220,Q30
7221,Q30
7222,Q30
7223,Q30
7224,Q30
7225,Q30
7226,Q183
7226,Q30
7227,Q30
7228,Q30
7229,Q30
7230,Q30
7231,Q30
7232,Q145
7233,Q408
7233,Q664
7233,Q145
7233,Q30
7234,Q38
7235,Q17
7236,Q30
7237,Q30
7239,Q30
7240,Q145
7240,Q30
7242,Q30
7243,Q30
7244,Q30
7245,Q30
7246,Q30
7247,Q145
7247,Q30
7248,Q869
7249,Q30
7250,Q30
7251,Q30
7252,Q30
7253,Q30
7254,Q30
7254,Q16
7255,Q30
7256,Q145
7256,Q30
7257,Q30
7258,Q30
7258,Q183
7259,Q30
7260,Q30
7261,Q30
7262,Q183
7262,Q30
7263,Q16
7263,Q30
7264,Q142
7264,Q31
7265,Q145
7265,Q142
7265,Q38
7265,Q30
7266,Q30
7267,Q30
7268,Q30
7269,Q30
7270,Q30
7271,Q30
7272,Q30
7273,Q30
7274,Q30
7275,Q30
7276,Q30
7277,Q183
7277,Q145
7278,Q30
7279,Q145
7280,Q30
7281,Q30
7282,Q30
7283,Q30
7284,Q30
7285,Q145
7285,Q30
7286,Q145
7286,Q38
7286,Q30
7287,Q145
7288,Q30
7289,Q30
7290,Q30
7291,Q30
7292,Q30
7293,Q30
7294,Q183
7294,Q30
7295,Q142
7295,Q31
7296,Q30
7297,Q20
7297,Q34
7298,Q142
7299,Q142
7300,Q30
7302,Q30
7303,Q30
7304,Q38
7305,Q30
7306,Q96
7307,Q55
7307,Q29
7307,Q30
7308,Q30
7309,Q30
7310,Q30
7310,Q55
7311,Q145
7312,Q30
7313,Q30
7314,Q30
7315,Q30
7315,Q183
7316,Q183
7316,Q30
7317,Q30
7318,Q30
7319,Q30
7320,Q30
7321,Q30
7321,Q183
7322,Q801
7322,Q142
7323,Q183
7324,Q30
7324,Q1028
7325,Q30
7326,Q145
7326,Q29
7327,Q34
7328,Q34
7329,Q30
7330,Q30
7331,Q713750
7331,Q30
7332,Q145
7332,Q30
7333,Q142
7334,Q30
7335,Q30
7336,Q38
7336,Q713750
7337,Q30
7338,Q145
7339,Q145
7339,Q142
7340,Q30
7341,Q30
7342,Q16
7343,Q145
7343,Q30
7344,Q145
7345,Q30
7345,Q145
7346,Q30
7347,Q30
7348,Q183
7348,Q30
7349,Q801
7350,Q30
7352,Q35
7352,Q145
7352,Q34
7352,Q142
7353,Q30
7354,Q30
7355,Q145
7356,Q145
7356,Q713750
7356,Q30
7357,Q30
7358,Q30
7359,Q30
7360,Q30
7360,Q16
7360,Q17
7360,Q142
7361,Q30
7362,Q30
7362,Q145
7363,Q183
7364,Q27
7364,Q145
7365,Q189
7365,Q183
7365,Q145
7365,Q35
7366,Q30
7367,Q30
7368,Q30
7369,Q30
7370,Q30
7371,Q35
7371,Q55
7371,Q34
7371,Q183
7371,Q145
7371,Q142
7371,Q33
7371,Q20
7371,Q38
7372,Q408
7372,Q145
7372,Q30
7372,Q142
7373,Q30
7374,Q30
7374,Q17
7375,Q30
7375,Q213
7376,Q30
7377,Q30
7378,Q30
7379,Q30
7380,Q27
7380,Q145
7380,Q30
7381,Q30
7382,Q38
7382,Q29
7382,Q145
7383,Q30
7384,Q142
7384,Q31
7384,Q230
7385,Q142
7385,Q183
7385,Q30
7386,Q30
7387,Q30
7387,Q38
7388,Q145
7388,Q38
7389,Q145
7390,Q30
7391,Q30
7392,Q30
7393,Q30
7394,Q145
7395,Q30
7397,Q30
7398,Q30
7399,Q145
7399,Q408
7400,Q30
7400,Q16
7401,Q30
7402,Q30
7402,Q16
7403,Q16
7404,Q30
7405,Q30
7406,Q30
7407,Q30
7408,Q30
7409,Q30
7409,Q96
7409,Q145
7410,Q30
7411,Q30
7412,Q145
7413,Q30
7414,Q30
7415,Q30
7416,Q30
7417,Q30
7418,Q30
7418,Q145
7419,Q30
7420,Q30
7422,Q38
7422,Q142
7423,Q30
7423,Q16
7437,Q30
7438,Q30
7439,Q30
7439,Q183
7440,Q30
7441,Q96
7442,Q145
7442,Q142
7444,Q30
7445,Q39
7445,Q145
7445,Q30
7445,Q96
7446,Q30
7446,Q145
7447,Q30
7448,Q30
7449,Q16
7449,Q30
7450,Q27
7450,Q145
7450,Q183
7450,Q30
7451,Q30
7451,Q16
7452,Q30
7453,Q30
7454,Q30
7454,Q213
7455,Q30
7456,Q414
7456,Q55
7456,Q142
7456,Q29
7456,Q38
7457,Q30
7458,Q30
7458,Q233
7458,Q145
7459,Q155
7459,Q414
7459,Q38
7460,Q30
7460,Q17
7460,Q38
7461,Q142
7461,Q145
7474,Q30
7475,Q33
7475,Q34
7475,Q183
7477,Q183
7477,Q30
7478,Q30
7479,Q30
7480,Q30
7480,Q96
7481,Q145
7481,Q713750
7481,Q30
7482,Q8646
7482,Q30
7483,Q155
7483,Q45
7485,Q17
7487,Q30
7487,Q142
7488,Q30
7489,Q713750
7491,Q258
7491,Q30
7492,Q30
7493,Q30
7521,Q30
7523,Q30
7528,Q30
7528,Q16
7537,Q142
7541,Q30
7560,Q30
7561,Q145
7562,Q142
7563,Q55
7563,Q145
7564,Q17
7565,Q30
7567,Q30
7568,Q145
7569,Q145
7569,Q30
7569,Q17
7570,Q145
7571,Q30
7572,Q30
7573,Q145
7573,Q30
7574,Q17
7577,Q34
7578,Q30
7579,Q30
7580,Q30
7581,Q30
7582,Q30
7583,Q30
7584,Q30
7585,Q145
7585,Q30
7587,Q142
7587,Q38
7613,Q30
7614,Q30
7615,Q30
7616,Q30
7617,Q30
7618,Q145
7618,Q142
7618,Q38
7618,Q17
7618,Q30
7619,Q30
7621,Q29
7621,Q142
7621,Q183
7621,Q17
7622,Q142
7622,Q155
7623,Q183
7623,Q30
7624,Q30
7625,Q30
7626,Q30
7627,Q30
7636,Q30
7637,Q142
7638,Q30
7639,Q30
7645,Q30
7645,Q17
7647,Q30
7648,Q30
7650,Q145
7657,Q17
7675,Q30
7697,Q145
7697,Q30
7698,Q30
7699,Q96
7700,Q142
7700,Q38
7701,Q30
7702,Q30
7703,Q30
7704,Q30
7704,Q801
7705,Q30
7707,Q30
7708,Q145
7713,Q30
7714,Q30
7716,Q30
7720,Q29
7720,Q145
7720,Q30
7723,Q30
7724,Q30
7725,Q30
7726,Q16
7726,Q30
7727,Q30
7728,Q30
7730,Q30
7738,Q334
7739,Q145
7742,Q142
7743,Q30
7745,Q142
7745,Q881
7748,Q142
7748,Q38
7750,Q145
7750,Q142
7751,Q30
7752,Q30
7753,Q30
7754,Q8646
7757,Q145
7757,Q30
7758,Q142
7758,Q39
7758,Q145
7758,Q38
7759,Q38
7759,Q15180
7761,Q142
7763,Q183
7764,Q30
7765,Q145
7765,Q16
7766,Q17
7767,Q38
7768,Q30
7769,Q869
7770,Q145
7770,Q30
7771,Q41
7771,Q30
7772,Q30
7773,Q30
7773,Q16
7774,Q30
7775,Q30
7781,Q30
7782,Q30
7782,Q419
7783,Q419
7783,Q29
7784,Q30
7787,Q30
7789,Q145
7789,Q142
7789,Q79
7789,Q17
7789,Q96
7789,Q30
7789,Q794
7790,Q30
7791,Q30
7791,Q16
7792,Q30
7802,Q30
7808,Q145
7808,Q142
7809,Q33
7813,Q30
7814,Q38
7814,Q15180
7815,Q30
7816,Q30
7817,Q27
7817,Q30
7817,Q145
7818,Q145
7820,Q34
7821,Q145
7822,Q30
7824,Q29
7826,Q30
7827,Q30
7828,Q30
7831,Q30
7832,Q30
7833,Q30
7834,Q30
7835,Q30
7837,Q142
7838,Q145
7838,Q713750
7838,Q30
7839,Q30
7840,Q30
7845,Q30
7846,Q30
7847,Q16
7850,Q30
7872,Q145
7872,Q30
7878,Q145
7878,Q30
7880,Q142
7881,Q30
7882,Q145
7883,Q30
7884,Q16
7885,Q145
7886,Q145
7887,Q30
7888,Q30
7889,Q30
7889,Q96
7890,Q30
7891,Q38
7891,Q30
7892,Q17
7893,Q17
7894,Q38
7895,Q30
7895,Q96
7896,Q30
7897,Q30
7898,Q30
7899,Q8646
7899,Q22502
7900,Q145
7901,Q30
7912,Q16
7912,Q30
7913,Q38
7913,Q142
7915,Q17
7916,Q30
7917,Q30
7918,Q30
7918,Q17
7919,Q17
7920,Q30
7921,Q96
7921,Q30
7922,Q38
7922,Q142
7923,Q30
7924,Q17
7925,Q17
7926,Q17
7928,Q34
7928,Q713750
7930,Q30
7931,Q30
7933,Q30
7934,Q30
7935,Q34
7936,Q34
7937,Q34
7938,Q34
7939,Q34
7940,Q34
7941,Q34
7942,Q34
7943,Q30
7944,Q30
7945,Q30
7946,Q30
7947,Q30
7947,Q96
7948,Q30
7949,Q17
7949,Q30
7950,Q30
7951,Q145
7951,Q16
7951,Q30
7954,Q38
7954,Q713750
7954,Q30
7958,Q30
7959,Q30
7976,Q30
7976,Q55
7976,Q142
7980,Q30
7980,Q145
7981,Q8646
7983,Q30
7984,Q30
7984,Q38
7985,Q30
7986,Q30
7986,Q38
7987,Q30
7987,Q38
7988,Q145
7988,Q30
7988,Q27
7989,Q30
7990,Q30
7991,Q30
7992,Q30
7993,Q30
7994,Q30
7995,Q30
8003,Q30
8004,Q38
8004,Q29
8007,Q30
8008,Q30
8009,Q30
8010,Q408
8010,Q142
8010,Q30
8012,Q17
8013,Q142
8013,Q30
8014,Q884
8014,Q183
8015,Q30
8016,Q30
8017,Q145
8019,Q17
8024,Q30
8025,Q159
8025,Q142
8033,Q30
8035,Q38
8037,Q17
8038,Q30
8039,Q30
8040,Q30
8041,Q30
8042,Q30
8043,Q30
8044,Q30
8045,Q30
8055,Q30
8056,Q30
8057,Q30
8062,Q30
8063,Q30
8068,Q142
8068,Q40
8069,Q30
8070,Q183
8092,Q30
8092,Q38
8093,Q884
8094,Q30
8095,Q30
8117,Q35
8118,Q30
8119,Q30
8120,Q17
8120,Q30
8121,Q16
8122,Q30
8123,Q145
8124,Q30
8125,Q30
8126,Q30
8127,Q30
8128,Q142
8128,Q713750
8128,Q38
8129,Q30
8130,Q30
8131,Q30
8132,Q30
8133,Q35
8133,Q34
8133,Q20
8133,Q145
8134,Q884
8134,Q30
8136,Q30
8137,Q30
8138,Q30
8139,Q16
8140,Q145
8141,Q38
8141,Q142
8142,Q17
8143,Q142
8143,Q713750
8147,Q30
8148,Q30
8149,Q30
8153,Q30
8154,Q38
8154,Q142
8157,Q17
8158,Q30
8167,Q30
8168,Q55
8169,Q30
8183,Q145
8187,Q30
8188,Q17
8189,Q142
8190,Q30
8191,Q145
8194,Q30
8195,Q38
8195,Q142
8196,Q30
8197,Q142
8197,Q17
8198,Q713750
8198,Q142
8198,Q38
8199,Q17
8201,Q30
8201,Q155
8202,Q142
8202,Q38
8203,Q142
8203,Q34
8206,Q30
8207,Q145
8207,Q142
8208,Q30
8220,Q30
8221,Q145
8221,Q142
8221,Q17
8221,Q30
8222,Q30
8225,Q30
8227,Q30
8232,Q30
8235,Q30
8236,Q30
8237,Q145
8239,Q96
8239,Q29
8240,Q30
8241,Q30
8252,Q30
8253,Q17
8254,Q142
8254,Q30
8255,Q17
8256,Q30
8257,Q30
8258,Q30
8259,Q30
8261,Q30
8262,Q30
8263,Q30
8265,Q30
8266,Q30
8267,Q713750
8268,Q30
8269,Q30
8269,Q16
8270,Q142
8272,Q145
8272,Q30
8273,Q29
8275,Q30
8290,Q30
8292,Q17
8293,Q17
8293,Q30
8294,Q30
8295,Q30
8302,Q30
8327,Q17
8329,Q30
8330,Q145
8331,Q30
8332,Q145
8334,Q30
8335,Q30
8337,Q30
8338,Q145
8339,Q145
8340,Q30
8341,Q145
8360,Q30
8361,Q30
8362,Q30
8363,Q30
8364,Q30
8365,Q145
8366,Q30
8366,Q16
8367,Q142
8367,Q40
8367,Q183
8368,Q145
8368,Q30
8369,Q55
8369,Q145
8369,Q33
8369,Q30
8370,Q17
8372,Q30
8373,Q30
8374,Q17
8375,Q30
8376,Q30
8377,Q142
8377,Q145
8378,Q30
8379,Q145
8380,Q30
8381,Q30
8382,Q30
8383,Q145
8383,Q30
8384,Q30
8385,Q30
8387,Q30
8388,Q145
8388,Q30
